Geneid	Length	180300_sort.bam	180301_sort.bam	180302_sort.bam	180306_sort.bam	180307_sort.bam	180308_sort.bam	180309_sort.bam	180310_sort.bam	180311_sort.bam	180315_sort.bam	180316_sort.bam	180317_sort.bam
TrF0740C	2430	14	2	8	17	36	54	44	60	28	57	65	59
TrF0741C	480	3	2	1	4	2	1	6	6	3	5	6	7
TrF0742C	774	13	16	12	9	28	23	335	433	326	287	326	334
TrF0743W	591	1	0	1	2	3	2	17	9	3	18	13	9
TrF0744W	2226	54	33	59	23	153	136	1	3	0	1	3	5
TrF0745W	1386	617	300	723	433	577	440	955	1336	919	739	585	668
TrF0746W	1158	495	700	327	491	545	632	947	937	692	1207	1231	1136
TrF0747C	1509	1584	1223	1528	895	1377	1723	3351	2246	2736	2128	2351	2405
TrF0748W	1383	61	90	73	64	127	145	525	489	337	377	405	473
TrF0749W	459	1	0	0	0	0	0	2	1	1	2	2	2
TrF0750W	927	21	37	10	21	16	14	2	2	4	2	3	5
TrF0751W	1020	1146	689	1128	724	1211	1117	1008	1180	880	1078	996	1305
TrF0752W	2469	300	268	229	342	450	555	2357	4913	2386	3401	3281	4314
TrF0753W	2133	219	169	248	158	232	247	242	315	193	226	234	301
TrF0754C	1521	20	29	22	28	33	14	89	66	65	59	79	70
TrF0755C	848	20	2	13	10	19	6	48	42	41	51	36	52
TrF0756C	453	6917	5672	4662	6424	5673	7252	7992	6575	6774	9057	8524	10352
TrF0757C	1011	1946	2457	1693	1186	2159	2349	269	161	135	108	104	109
TrF0758W	996	621	1434	649	585	1173	1300	77	52	41	59	62	36
TrF0759C	1332	7	11	4	5	3	2	11	36	16	59	62	28
TrF0760C	576	959	2369	222	1058	2054	3154	3775	11255	3552	19249	18252	7753
TrF0761W	528	180	147	120	131	186	192	349	573	340	783	669	540
TrF0762C	2232	140	362	84	111	131	147	112	131	71	169	131	127
TrF0763C	1359	543	861	506	521	594	712	822	610	578	641	658	719
TrF0764C	237	393	276	438	376	421	361	490	443	324	370	367	486
TrF0765W	633	2	3	2	2	4	2	0	1	1	0	2	0
TrF0766W	1485	626	1758	242	411	442	580	309	361	357	412	404	314
TrF0767C	1980	484	251	682	238	681	869	72	111	61	94	88	91
TrF0768C	291	544	168	595	376	490	495	57	71	70	132	77	230
TrF0769W	1554	3516	4653	2556	2385	2664	3207	1352	1394	1138	1973	1863	1375
TrF0770C	5763	5431	4286	4708	4084	5517	5749	7469	5966	5218	5917	6091	6756
TrF0771C	834	219	119	123	160	184	197	274	210	214	237	279	260
TrF0772C	584	6	0	9	4	3	9	4	9	3	0	6	9
TrF0773C	762	321	163	363	174	529	531	284	444	289	477	466	429
TrF0774W	3552	2429	1744	2419	2070	2542	2814	2203	2330	1788	2451	2264	2835
TrF0775W	2859	962	1390	1005	721	921	1069	698	514	450	488	579	561
TrF0776C	1545	1431	1219	1325	1445	1681	1554	5916	5053	4178	4466	4797	6745
TrF0777C	671	20	10	14	17	23	21	35	23	22	8	13	16
TrF0778C	343	5	0	2	2	2	1	21	24	15	9	12	4
TrF0779W	698	23	17	16	32	23	19	29	34	31	37	20	42
TrF0780C	7653	13549	8506	13339	9706	12638	13001	13498	9943	8923	9255	9497	10971
TrF0781C	1503	5512	3696	4500	5128	4424	4955	11596	6451	7036	7578	7480	9977
TrF0782W	1239	4906	3710	4525	3922	4590	4524	7000	4310	4901	4319	4496	5501
TrF0783C	549	4066	4578	3469	5674	3546	4987	6510	4241	3919	6011	5341	6225
TrF0784W	171	66	37	57	54	67	85	69	110	72	116	79	92
TrF0785C	798	99	51	154	39	81	66	326	52	168	55	67	78
TrF0786W	1245	211	132	226	98	194	272	621	86	130	176	198	242
TrF0787C	1443	234	185	309	228	283	295	266	236	245	251	236	267
TrF0788C	1032	604	530	527	582	625	591	741	507	554	660	611	887
TrF0789C	68	0	0	0	0	0	0	0	0	2	0	0	0
TrF0790W	3978	100	104	148	109	216	211	409	403	314	378	332	456
TrF0791W	591	931	567	751	540	829	1014	1086	651	792	723	870	855
TrF0792W	1668	2327	1393	2128	1875	2483	2739	2912	1972	2009	1965	2064	2536
TrF0793W	465	59	33	83	23	60	37	48	40	54	33	29	69
TrF0794C	588	1079	634	800	805	970	1032	883	975	829	1081	1108	1120
TrF0795W	567	551	480	517	458	548	608	697	617	565	659	660	729
TrF0796C	432	174	162	155	134	136	136	216	143	188	175	198	189
TrF0797W	3339	5001	4067	5079	4733	4991	5021	8848	5609	5484	5713	6059	7700
TrF0798W	423	181	121	193	137	200	196	43	32	47	57	50	51
TrF0799C	258	150	98	118	102	119	141	205	152	179	142	144	178
TrF0800W	2133	1891	1502	1886	1352	1857	1985	2532	2063	1827	2499	2515	2880
TrF0801C	2235	5608	2761	8014	3253	7348	6542	4038	3943	3100	2168	2149	2750
TrF0802C	1326	5608	2490	7283	3316	6335	6139	3270	2847	2482	1998	2029	2447
TrF0803C	1464	155	213	228	132	241	228	108	109	103	89	56	87
TrF0804W	1746	11972	4749	14913	5878	13384	13477	4778	4296	4046	2695	2820	3499
TrF0805C	6006	3927	2776	3752	3571	4254	4178	5725	4403	4047	4634	4503	5594
TrF0806W	807	445	276	408	418	462	408	345	375	318	337	346	415
TrF0807C	639	14617	10836	10992	13942	12318	13214	17808	13310	13577	16901	16154	20716
TrF0808W	330	4506	3545	3391	5452	3830	4745	5810	5295	4755	6877	5305	7388
TrF0809W	888	25238	28994	22421	26216	27578	26717	37865	27565	25449	31051	29364	40712
TrF0810W	399	259	199	392	272	315	352	313	313	250	272	316	341
TrF0811W	318	150	143	106	80	100	118	133	114	117	156	133	113
TrF0812C	768	567	419	513	391	583	626	557	505	441	496	509	637
TrF0813W	1779	853	878	694	831	757	877	979	865	705	805	920	997
TrF0814C	1518	363	432	388	334	444	433	366	316	319	419	359	496
TrF0815C	1176	416	261	397	381	462	453	533	325	277	336	280	454
TrF0816C	1623	1534	1059	1504	1175	1566	1487	1275	1445	1007	1380	1423	1669
TrF0817W	690	177	86	129	112	166	208	154	141	100	178	160	153
TrF0818C	2007	1029	707	940	903	1103	1119	1175	1110	1009	1192	1045	1445
TrF0819W	1101	203	92	192	134	218	207	378	294	246	298	258	386
TrF0820C	582	277	221	260	251	303	273	259	194	183	252	196	257
TrF0821C	951	347	231	326	298	393	429	441	349	292	427	364	504
TrF0822C	442	247	154	225	191	207	207	391	315	267	251	220	350
TrF0823W	1014	3549	2649	3114	3108	3492	3512	3116	2603	2295	2613	2687	3147
TrF0824C	180	0	0	0	0	0	0	1	1	0	0	1	0
TrF0825C	507	782	506	648	616	722	741	1170	790	874	944	886	1107
TrF0826W	1437	5860	6334	4693	5092	4739	5383	3286	2787	2638	3237	3232	3835
TrF0827C	195	313	198	361	205	301	235	184	224	142	318	288	219
TrF0828C	1464	12679	9289	9891	11599	8751	8249	21500	15863	14403	19013	18179	22977
TrF0829W	1962	22353	16621	17829	21196	16934	18018	41689	28855	28087	35205	34345	41753
TrF0830W	264	226	293	171	194	231	203	206	152	146	203	147	215
TrF0831C	978	376	326	497	389	461	436	452	444	290	391	381	472
TrF0832C	2301	29566	32551	16657	30424	21797	23913	39406	28151	29360	32387	32191	46659
TrF0833W	558	61	56	59	64	60	72	116	61	65	79	80	127
TrF0834C	792	2371	1698	2357	2230	2594	2630	1743	1880	1468	2284	2375	2599
TrF0835W	1731	260	151	247	230	275	271	383	196	203	261	281	324
TrF0836C	1134	5355	10937	2516	4038	2824	2921	241	325	213	449	367	506
TrF0837W	958	25	55	18	30	31	37	8	9	14	14	21	20
TrF0838C	2499	490	311	541	419	605	585	702	635	523	623	564	838
TrF0839C	1171	10	4	20	17	21	32	31	23	28	25	29	30
TrF0840C	339	37	38	13	41	82	116	1461	1291	1316	745	889	906
TrF0841C	2298	1403	904	1223	1214	1419	1419	3323	1663	2056	1850	2002	2525
TrF0842W	2301	839	610	919	664	1005	879	804	657	564	750	718	957
TrF0843W	1161	1666	1417	1968	1572	2458	2208	3495	3419	2791	3786	3500	4142
TrF0844W	3258	8413	6292	7905	6542	8608	8328	7618	7147	5621	6755	6596	8409
TrF0845C	1533	321	275	259	172	325	381	805	484	585	406	352	379
TrF0846C	1881	387	232	328	280	335	374	1113	598	889	781	753	926
TrF0847W	1179	1151	1031	1083	807	960	1142	1934	1188	1358	1191	1270	1641
TrF0848W	546	503	575	390	307	722	773	2077	2258	2155	2080	2418	3133
TrF0849C	534	281	436	239	240	261	372	399	341	251	331	323	346
TrF0850W	609	79	53	99	61	82	89	40	44	24	46	34	48
TrF0851C	1161	92	56	134	80	123	80	164	145	108	89	78	144
TrF0852W	2517	3693	2747	4037	3143	3954	3787	4233	3503	2716	3165	3091	4147
TrF0853W	5382	4608	2842	4735	3400	4885	4972	4679	3150	3147	3409	3300	3782
TrF0854C	885	8903	6669	7034	9006	7921	8255	12348	8996	9811	11120	10767	14242
TrF0855W	957	738	1162	566	785	595	724	971	795	666	796	859	983
TrF0856C	1092	1611	816	1415	1164	1649	1636	1856	1444	1427	1423	1484	1730
TrF0857W	1818	2893	1695	2786	2496	2362	2276	6037	4125	3872	3956	4077	5527
TrF0858C	1065	9339	5143	9425	4971	9788	9020	8927	7698	7365	7557	6406	6854
TrF0859C	660	314	222	274	200	305	277	399	292	266	291	307	398
TrF0860C	444	87	99	99	74	85	162	144	132	135	114	131	170
TrF0861C	1191	2	2	2	1	0	1	0	0	0	0	0	0
TrF0862W	924	42	306	0	51	56	37	0	0	0	1	5	0
TrF0863W	612	0	1	0	0	0	0	0	0	0	0	0	0
TrF0864W	1053	0	0	0	0	0	0	0	0	0	0	0	0
TrF0865C	258	0	0	0	0	0	0	1	1	0	0	0	2
TrF0866W	468	1021	905	846	722	850	1004	878	806	693	809	871	848
TrF0867C	1317	0	0	2	0	2	0	4	0	0	1	1	1
TrF0868C	3027	3584	2878	3066	3502	3291	3450	4286	3216	2761	3431	3397	4571
TrF0869C	1497	2025	1324	2049	1837	2296	2074	2954	2266	2126	2265	2278	3343
TrF0870C	237	31	16	52	25	37	31	43	49	37	47	27	36
TrF0871W	414	393	233	371	299	411	367	297	279	278	377	357	380
TrF0872C	2928	61	22	49	21	22	12	5	5	10	1	0	0
TrF0873C	1632	1	9	0	2	0	1	0	3	0	0	0	3
TrF0874W	255	46	21	27	27	13	8	0	2	0	8	1	1
TrF0875C	687	1	8	0	0	0	0	0	0	0	0	0	2
TrF0876W	2622	1112	2218	954	843	1118	1129	847	653	632	736	676	753
TrF0877C	678	2142	1493	1705	1920	1887	1936	979	772	846	1096	1194	1215
TrF0878W	2457	3757	2032	3372	2678	3591	3902	5482	3701	3812	3842	4250	4669
TrF0879W	756	77	57	100	69	105	86	183	155	132	84	91	142
TrF0880W	768	86	94	123	82	96	102	128	119	100	95	95	123
TrF0881C	1230	718	738	738	503	925	1070	1563	890	978	1329	1771	2031
TrF0882W	430	0	0	2	3	1	0	4	1	1	1	5	6
TrF0883C	225	1	0	0	8	2	8	0	0	0	0	4	0
TrF0884C	339	4	0	0	0	0	0	0	0	1	0	0	0
TrF0885C	866	8	11	10	1	12	9	19	17	29	44	54	49
TrF0886C	1494	3484	2648	3607	3578	3576	3760	5583	4298	4033	4326	4599	6213
TrF0887W	747	492	251	440	319	458	452	1101	765	854	893	789	1099
TrF0888C	1134	813	740	738	649	818	825	973	762	678	796	752	945
TrF0889W	414	543	476	520	417	534	491	648	540	528	625	655	712
TrF0890C	747	4583	2917	4384	3505	4951	4702	5338	5263	4566	4542	5083	5229
TrF0891W	420	0	1	1	1	3	1	1	0	0	0	1	1
TrF0892C	1680	1576	4465	621	1301	1024	1292	1184	1208	915	1049	911	900
TrF0893C	195	0	0	0	0	0	0	0	0	0	0	0	0
TrF0894W	999	1021	1011	956	803	1149	1220	837	814	715	868	872	831
TrF0895W	2310	50	24	60	37	53	88	113	113	109	137	106	118
TrF0896W	883	39	36	24	48	40	35	61	75	60	102	72	112
TrF0897C	273	879	758	808	878	913	1065	1194	1149	1085	1417	1294	1380
TrF0898W	4029	610	377	520	548	612	555	1565	1082	986	1045	1056	1464
TrF0899C	969	625	314	593	457	604	669	875	759	695	685	743	874
TrF0900W	3237	337	195	403	307	367	358	526	514	358	436	486	567
TrF0901W	1998	433	362	543	368	463	488	672	546	499	467	470	578
TrF0902C	630	67	30	19	46	33	22	3	4	0	20	33	7
TrF0903C	966	12	4	10	9	7	4	5	10	8	14	15	16
TrF0904C	2073	811	460	702	571	801	742	1098	837	873	823	784	1031
TrF0905W	429	149	101	160	126	136	127	260	284	182	237	248	268
TrF0906W	819	103	101	139	138	160	190	15636	10231	11191	8735	10665	13786
TrF0907C	1536	824	553	824	575	965	867	709	816	642	810	881	998
TrF0908W	1863	911	591	818	684	819	915	1089	1059	960	1246	1213	1555
TrF0909C	825	591	410	573	394	492	495	546	359	341	359	326	459
TrF0910W	2322	488	422	482	374	523	608	649	406	466	373	443	463
TrF0911C	570	4029	6328	2859	3908	3730	4240	3583	3418	2778	4321	4062	3978
TrF0912W	189	0	0	2	1	1	0	0	1	3	1	0	0
TrF0913C	2061	8719	12755	7412	6663	7742	8916	8476	5619	6699	5464	5730	6648
TrF0914W	528	2	10	1	0	3	6	4	1	1	0	4	4
TrF0915W	451	6	12	3	3	9	3	4	6	5	9	2	13
TrF0916W	2031	4160	2637	3154	3112	3811	3949	4403	3913	4155	4830	4573	5710
TrF0917W	759	0	5	0	0	0	0	0	0	0	0	0	0
TrF0918C	924	3264	1760	4057	2395	2514	1595	373	413	327	396	348	502
TrF0919W	277	8	4	10	1	0	6	5	9	2	1	3	4
TrF0920C	237	6	4	0	0	0	0	0	5	3	7	0	1
TrF0921C	997	10	8	18	1	10	10	3	2	6	1	4	5
TrF0922W	1464	425	438	325	310	559	644	2181	1437	1690	1295	1672	1668
TrF0923W	1593	40	39	40	47	43	65	91	118	83	72	60	103
TrF0924W	1788	1580	1359	1561	1333	1660	1705	1211	1566	1169	1728	1626	1847
TrF0925C	1140	4	0	1	1	1	1	0	1	0	0	2	0
TrF0926W	1023	13	5	6	9	9	10	12	16	15	23	32	23
TrF0927W	4533	7267	5122	6574	4933	6668	7879	7024	5264	4881	5396	5297	6192
TrF0928W	1267	143	97	97	120	113	102	96	87	71	69	97	144
TrF0929C	1209	0	0	4	2	4	14	2	0	0	0	0	0
TrF0930W	132	0	0	0	0	0	0	0	0	0	0	0	0
TrF0931W	2397	63	71	60	77	103	80	21	18	22	29	49	25
TrF0932C	1497	4388	1719	4510	3101	3935	3996	3088	2874	2697	3032	3144	3686
TrF0933C	906	2354	641	2778	1259	1461	1298	181	168	150	164	102	118
TrF0934W	308	1	2	0	1	0	0	0	2	2	7	0	0
TrF0935C	720	18804	27730	8763	19230	14431	14288	10411	8752	9522	14006	13890	16980
TrF0936W	3048	2381	2219	2177	2402	2507	2256	3708	2565	2204	2580	2377	3299
TrF0937C	3486	1605	1082	1726	1517	1583	1609	1570	1285	1203	1268	1268	1475
TrF0938W	2349	407	180	376	439	344	300	719	428	445	486	478	656
TrF0939C	858	479	825	504	477	560	602	783	760	574	813	807	791
TrF0940W	1248	190	442	97	208	198	242	521	568	414	458	500	498
TrF0941W	369	0	0	0	0	0	0	0	0	0	0	1	0
TrF0942C	1161	2433	6524	1430	2401	2142	2800	3563	2894	2971	4023	4934	2825
TrF0943C	1209	3	30	5	16	17	9	1	6	6	5	6	4
TrF0944C	2443	0	0	0	0	0	0	0	0	0	0	0	0
TrF0945W	2061	2728	4608	1928	2522	2620	3589	2297	2095	1967	2839	2685	2514
TrF0946W	1131	5501	5185	5359	6330	5575	5962	7073	6045	5147	6584	6444	8171
TrF0947C	2592	3171	1890	3060	2480	3029	3117	3248	2939	2614	3326	3144	2960
TrF0948W	950	22	8	7	9	11	10	45	61	31	65	43	41
TrF0949C	1827	75	30	74	29	50	99	86	111	89	76	73	77
TrF0950C	420	15	4	6	4	16	12	17	26	20	14	28	17
TrF0951C	717	913	850	944	586	967	913	513	635	383	758	750	542
TrF0952C	1275	213	185	244	137	261	222	770	863	671	619	645	698
TrF0953C	165	0	0	0	0	0	0	2	1	0	0	0	0
TrF0954C	2232	1031	649	984	965	1122	1045	2345	1389	1420	1447	1389	1916
TrF0955W	1743	837	768	774	671	802	872	561	825	537	964	952	850
TrF0956C	660	34	19	34	25	32	24	44	30	31	32	43	48
TrF0957W	639	239	164	232	174	205	246	267	263	236	248	250	282
TrF0958C	237	290	379	277	309	334	290	424	283	286	207	266	357
TrF0959C	1752	2732	3080	2919	2703	3094	3414	4155	2620	2641	2361	2548	3080
TrF0960C	951	268	183	206	280	262	315	255	214	178	234	225	250
TrF0961W	2514	972	787	1009	956	1090	1098	1621	1013	1010	1012	1007	1386
TrF0962C	861	379	292	507	356	525	661	901	931	778	1092	1160	1112
TrF0963C	399	145	394	105	179	167	402	129	151	143	355	272	66
TrF0964W	645	1	0	0	0	0	0	0	2	0	0	0	0
TrF0965C	453	322	270	367	337	317	250	570	395	349	342	335	449
TrF0966W	1518	446	288	498	394	430	576	938	686	753	706	698	751
TrF0967C	1473	1128	1710	936	767	1260	1674	837	836	740	584	691	728
TrF0968C	429	5	27	6	14	13	18	18	39	19	59	83	16
TrF0969W	2307	1380	3423	825	1293	1445	2240	1315	1456	1008	1782	2078	999
TrF0970W	2103	4363	4584	3835	3685	4060	4237	5059	3707	3388	3865	4045	4783
TrF0971C	1881	1825	1860	1384	1398	1594	1768	1898	1763	1712	1859	1887	2174
TrF0972W	909	784	641	714	581	739	762	1423	1168	1225	1108	1158	1363
TrF0973C	4605	4012	3406	3620	3242	3833	4579	5156	3381	3465	3635	3781	4326
TrF0974C	546	70	24	96	46	91	63	52	43	36	44	22	37
TrF0975C	1710	12	4	19	6	26	30	24	28	29	19	20	27
TrF0976W	88	0	0	0	0	1	0	0	0	0	0	0	0
TrF0977W	1062	787	754	682	757	819	981	2263	1296	1467	1281	1263	1767
TrF0978C	1035	5	1	14	7	6	4	2	4	6	3	2	2
TrF0979W	2118	4021	4363	3503	2838	3709	3898	6017	3630	4482	3634	3901	4251
TrF0980C	2568	658	562	547	516	534	624	1054	750	751	739	794	1019
TrF0981W	852	17	40	7	13	8	11	0	0	0	0	0	2
TrF0982C	1533	1118	940	907	488	922	768	3635	1502	2045	1318	1350	1543
TrF0983C	2517	1	0	1	0	2	0	4	14	9	10	3	11
TrF0984W	378	356	270	390	272	339	330	474	410	309	288	325	349
TrF0985W	4968	3923	3031	3796	3048	4109	4255	5525	3422	3391	3539	3404	4193
TrF0986C	2478	1069	1014	1088	785	1031	1142	1249	887	916	893	969	996
TrF0987C	2361	443	280	491	375	357	316	990	513	664	512	534	748
TrF0988W	681	1318	847	1326	998	1215	1123	1162	923	936	878	832	1109
TrF0989W	1095	793	902	885	608	767	722	654	493	471	512	517	584
TrF0990W	3021	1337	1039	1243	1135	1257	1320	1829	1269	1345	1226	1305	1485
TrF0991C	1143	110	89	122	97	110	112	95	45	43	47	48	58
TrF0992C	1083	331	101	423	381	290	184	993	810	617	639	689	884
TrF0993W	2004	4759	1866	4547	2028	2283	2495	5275	2404	4466	1958	2274	2759
TrF0994W	2814	5065	1483	3393	3817	2474	2833	4942	2493	3007	2846	3809	3724
TrF0995C	287	0	0	0	0	1	0	1	0	2	1	0	1
TrF0996C	2430	191	218	316	183	262	208	191	211	168	189	131	183
TrF0997C	501	0	0	0	0	1	1	0	0	0	0	0	0
TrF0998W	1911	4953	19025	2663	4672	4154	4675	2537	1883	1835	2252	2154	2789
TrF0999W	379	0	0	0	0	0	0	0	0	0	1	0	1
TrF1000W	963	277	573	545	907	2209	3108	724	617	553	1174	954	1099
TrF1001C	996	1397	912	1584	1358	1454	1526	1809	1379	1255	1298	1270	1656
TrF1002C	1065	30	19	13	13	29	19	78	58	45	74	112	104
TrF1003W	606	8572	5662	6347	8131	7422	6703	12043	8786	9237	11152	10334	13139
TrF1004C	1689	435	283	405	407	521	418	497	607	418	577	485	627
TrF1005W	905	78	69	95	75	97	101	131	148	107	202	184	204
TrF1006W	2559	438	456	401	358	437	518	258	238	183	231	250	256
TrF1007C	705	331	316	330	339	379	378	274	245	246	310	269	287
TrF1008C	816	24	23	17	37	35	37	14	10	6	40	13	14
TrF1009C	1476	711	653	904	440	861	936	1001	934	824	797	851	766
TrF1010W	807	6	0	2	3	4	3	2	3	2	5	4	1
TrF1011C	705	0	0	0	0	0	0	0	0	0	0	0	0
TrF1012W	351	1048	537	1195	890	930	863	56	103	71	97	98	53
TrF1013C	1059	150	610	16	256	293	320	116	176	87	481	767	116
TrF1014W	1578	212	99	200	161	193	205	248	215	190	223	255	285
TrF1015C	270	79	164	106	63	60	47	21	25	36	33	38	29
TrF1016C	2016	12317	6657	12464	16163	9949	9692	14000	12356	11246	11381	17749	13319
TrF1017C	1458	1331	1187	1287	1284	1475	1509	1322	1521	1248	1641	1676	2025
TrF1018W	936	584	819	684	516	768	745	1013	669	609	736	666	965
TrF1019C	696	0	0	0	0	0	0	0	0	0	0	0	0
TrF1020W	1494	0	0	0	0	0	0	0	0	0	0	0	0
TrF1021C	999	217	132	235	161	296	267	294	218	228	292	229	380
TrF1022C	951	354	384	411	299	468	433	526	405	374	427	431	422
TrF1023W	1764	416	302	583	356	475	456	1186	743	708	624	730	930
TrF1024C	504	136	88	134	103	159	115	204	128	180	165	149	195
TrF1025W	933	187	157	229	134	181	226	22	19	15	39	42	45
TrF1026C	1050	53	480	14	109	46	130	14	15	13	51	37	20
TrF1027W	388	0	0	2	0	0	0	1	0	1	2	0	2
TrF1028W	1284	3073	4408	2252	2396	3211	3840	6057	3649	4023	4148	4826	4376
TrF1029C	1566	834	676	925	620	959	1187	912	688	791	527	645	526
TrF1030W	171	0	0	0	0	0	0	0	0	0	0	0	0
TrF1031C	1173	27	26	13	33	20	21	28	27	22	11	19	34
TrF1032W	480	0	0	0	0	0	0	0	0	0	0	0	0
TrF1033C	114	0	0	0	0	0	0	0	0	0	0	0	0
TrF1034W	2271	43	46	16	23	45	51	34	36	27	47	48	50
TrF1035C	1128	0	0	0	0	0	0	0	0	0	0	0	0
TrF1036C	1038	19	20	6	9	7	11	5	5	4	8	6	4
TrF1037W	562	4	1	5	5	2	2	5	4	2	0	7	7
TrF1038C	1146	1808	5801	1428	1313	1835	1901	1956	1130	1155	1065	1147	1208
TrF1039C	921	219	380	223	218	235	229	220	263	180	319	301	312
TrF1040C	1281	311	178	106	256	62	69	59	231	121	866	627	144
TrF1041W	1704	471	690	483	399	502	455	717	409	486	455	414	540
TrF1042C	2238	1606	938	1670	1256	1690	1817	1282	1305	1078	1514	1455	1524
TrF1043W	2970	2107	973	2705	1066	2674	2463	754	809	579	725	813	865
TrF1044W	408	2190	1490	2744	1641	2605	2176	1434	1577	1019	1378	1305	1523
TrF1045C	1746	2	2	18	0	5	13	8	10	9	20	13	6
TrF1046C	3909	4547	5065	3344	5018	4506	5171	16388	10572	10154	13679	14071	20647
TrF1047C	1539	855	4588	84	981	532	1342	17	12	17	14	6	9
TrF1048W	497	2	28	1	11	0	7	1	0	0	1	2	0
TrF1049W	1083	48387	46768	39162	26095	47055	47012	7978	4460	5876	2358	2578	3761
TrF1050C	1062	96	168	38	101	114	143	106	75	103	131	147	155
TrF1051C	1728	45	221	21	92	66	77	212	253	180	315	274	191
TrF1052W	1545	255	117	367	80	270	242	109	134	104	182	148	149
TrF1053W	1491	12	9	11	10	3	19	9	3	6	11	3	8
TrF1054W	2118	14	12	17	7	30	26	2	9	8	12	5	6
TrF1055W	1572	153	96	121	116	122	109	68	75	69	100	120	87
TrF1056C	1191	2	1	4	3	3	0	3	7	3	43	29	15
TrF1057W	4725	71	45	104	48	174	165	24	26	16	24	6	22
TrF1058W	1299	527	171	624	231	434	431	204	213	210	183	247	183
TrF1059C	975	67	52	58	35	45	29	26	12	10	36	29	29
TrF1060W	3258	10561	4151	11553	8952	7971	8928	1358	885	857	2439	3617	1767
TrF1061W	1737	2367	1563	2101	1947	2380	2676	6341	3584	4048	3935	3977	5620
TrF1062C	2751	2393	1508	3157	2214	3337	3330	4764	2162	2927	1887	1809	2488
TrF1063C	1230	109	207	151	182	244	220	138	157	123	205	168	196
TrF1064C	1077	78	54	87	45	95	132	74	84	86	124	114	151
TrF1065C	1404	153	76	263	132	193	131	332	264	235	133	167	193
TrF1066C	2103	1246	726	1354	984	1218	1213	1175	973	832	919	1026	1024
TrF1067W	378	406	343	454	368	487	445	566	498	492	526	514	668
TrF1068C	390	652	535	560	465	573	695	655	577	484	554	448	516
TrF1069W	528	1525	798	1567	1282	1773	2013	1700	1679	1631	1747	1706	2049
TrF1070C	1794	17	15	24	8	16	25	31	32	38	50	33	39
TrF1071W	1614	161	124	209	159	262	211	421	372	297	350	358	414
TrF1072W	498	0	0	0	0	1	0	0	0	0	0	0	0
TrF1073C	876	15	45	21	5	27	25	32	19	22	18	15	12
TrF1074W	451	0	0	0	0	0	0	4	2	1	1	2	1
TrF1075C	747	0	0	2	0	1	0	0	0	0	0	0	0
TrF1076W	108	0	0	0	0	0	0	0	0	0	0	0	0
TrF1077C	711	0	0	1	0	4	0	0	0	0	0	0	0
TrF1078C	831	0	0	2	1	0	1	2	0	1	7	2	1
TrF1079C	1452	197	252	94	126	71	68	588	265	392	317	287	282
TrF1080C	252	0	0	0	0	0	0	1	0	0	0	0	0
TrF1081C	1029	222	451	121	166	196	215	3622	1856	2688	1707	2090	2270
TrF1082W	418	4	0	3	5	10	3	74	83	98	61	70	98
TrF1083W	1158	196	470	11	192	241	240	2294	632	1176	639	775	995
TrF1084C	627	84	8	69	23	27	25	6	2	4	2	0	2
TrF1085W	1368	316	154	354	134	252	267	33	28	44	9	12	17
TrF1086C	729	8	42	6	6	13	29	0	0	0	0	0	0
TrF1087W	1071	38	196	19	76	58	70	0	0	1	0	1	2
TrF1088C	1080	148	168	118	116	210	198	46	56	30	41	58	35
TrF1089W	855	205	336	142	203	217	220	46	51	39	91	53	73
TrF1090C	513	0	1	0	0	2	0	0	0	0	0	0	0
TrF1091C	1212	3	3	4	9	15	10	22	15	10	8	22	20
TrF1092C	1272	3541	2643	2102	3299	3201	3647	10062	6133	8275	7407	7012	9977
TrF1093W	1419	3	20	1	1	2	0	2	3	1	21	7	5
TrF1094W	1437	545	610	686	450	754	706	935	962	642	755	876	967
TrF1095C	942	1	2	0	0	7	2	8	7	3	11	2	1
TrF1096C	975	0	0	0	0	0	0	0	0	0	0	0	0
TrF1097W	1962	0	0	0	0	0	0	0	0	0	0	0	0
TrF1098C	1632	1	0	1	0	4	2	0	3	0	15	6	6
TrF1099W	1779	43	32	37	32	94	56	149	176	94	241	168	235
TrF1100C	1311	15	18	9	9	19	23	47	52	28	40	39	43
TrF1101C	1320	130	151	122	134	161	133	9	11	6	6	9	4
TrF1102W	1449	501	689	493	362	927	967	203	157	160	132	212	175
TrF1103C	416	0	3	0	1	0	0	0	0	0	1	0	0
TrF1104W	1542	1805	1184	1568	1743	1384	1487	1566	1217	1137	1250	1371	1392
TrF1105C	1206	1422	1615	1310	846	1243	1649	1721	1054	1407	1327	1440	1438
TrF1106C	1623	2	3	5	1	2	6	17	21	22	18	16	17
TrF1107C	1020	0	0	0	0	0	1	0	1	0	0	0	2
TrF1108W	3025	0	0	0	0	0	0	0	0	0	0	0	0
TrF1109C	660	1	0	0	0	0	1	6	0	0	0	1	3
TrF1110C	951	204	405	80	296	189	168	606	1215	668	2353	1686	1418
TrF1111C	444	1	0	7	4	2	5	2	3	3	8	3	13
TrF1112C	777	3	1	7	6	9	7	21	13	13	23	21	27
TrF1113C	1419	96	96	76	112	109	133	280	254	195	272	315	275
TrF1114C	549	14	31	33	20	17	21	43	49	60	44	51	43
TrF1115C	2226	7262	12625	4160	6441	7019	8495	14870	20032	11137	62529	73206	20022
